brand,district,email_id,full_address,goodyear_zone,manufacturer_unique_id,phone_number,pincode,state,store_name,website
Good Year,,"
								  bimaltyres@gmail.com								  ","BIMAL HOUSE, OPP. BOMBAY GARAGE ,GONDAL ROAD",0,,9427505085,,,BIMAL TYRE,https://www.goodyear.co.in/store/bimal-tyre
Good Year,,"
								  navneetchaudhary147.nc@gmail.com								  ",B-10 bagla market sikandra bodla road agra-,0,,9760508680,,,BHAWANI TYRE,https://www.goodyear.co.in/store/bhawani-tyre
Good Year,,"
								  kumar_sanjaynath@rediffmail.com								  ","N.H-6, PANCHGACHIA",0,,7538000786,,,BHARAT TYRES,https://www.goodyear.co.in/store/bharat-tyres
Good Year,,"
								  bharattyre555@gmail.com								  ",Railway Road Jwalapur Haridwar Uttarakhand,0,,9719566200,,,BHARAT TYRE,https://www.goodyear.co.in/store/bharat-tyre
Good Year,,"
								  mr.geetanshu@gmail.com								  ","NH-89, NAGARE ROAD, OPP RAILWAY CROSSING, NOKHA, RAJASTHAN- 334803",0,,9414577789,,,BHAGWATI MOTORS,https://www.goodyear.co.in/store/bhagwati-motors
Good Year,,,"N.TROAD, Shivamoga,Karnataka-577202",0,,9844077806,,,BHAGATHS AUTOCARE CENTRE,https://www.goodyear.co.in/store/bhagaths-autocare-centre
Good Year,,,"B-119, SECTOR-16, NOIDA (U.P.)",0,,01171568600,,,BHAGWATI TYRES,https://www.goodyear.co.in/store/bhagwati-tyres
Good Year,,"
								  saidalavikt55@gmail.com								  ","11/352, A1-352,A2, NEAR NISERY JUNCTION, UNIVERSITY ROAD, RAMANATTUKKARA, KOZHIKODE, KERALA- 673633",0,,9947649098,,,BENZ TYRES,https://www.goodyear.co.in/store/benz-tyres
Good Year,,"
								  batra.manan@gmail.com								  ","GEETA BHAWAN ROAD SONIPATH, Haryana",0,,9999133644,,,BATRA TYRE SOLE,https://www.goodyear.co.in/store/batra-tyre-sole
Good Year,,"
								  basantmotorcompany@gmail.com								  ","Main Road, In front of Gov Bus Stand, Barbil Dist- Keonjhar",0,,9937065378,,,BASANT MOTOR CO.,https://www.goodyear.co.in/store/basant-motor-co
Good Year,,"
								  banjaratyres@gmail.com								  ","SHOP NO: MIG-9, 6TH PHASE, KPHB KUKATPALLY",0,,9000300002,,,BANJARA TYRE SALES & SERVICES,https://www.goodyear.co.in/store/banjara-tyre-sales-services
Good Year,,"
								  balajiwheels.jain@gmail.com								  ","FLAT NO-H/7/712/A, WARD NO:42, SEVOKE ROAD, BHAKTINAGAR, ",0,,9832043286,,,BALAJI WHEELS,https://www.goodyear.co.in/store/balaji-wheels
Good Year,,,"01, MAIN CHOWK, PATOLI MANGOTRAIAN, JAMMU, J&K- 180007",0,,9796689761,,,BAWA TRADERS,https://www.goodyear.co.in/store/bawa-traders
Good Year,,"
								  gokulcbatra@gmail.com								  ","C-73 A, SAKET COLONY SHOPPING CENTRE, ADARSH NAGAR ,JAIPUR",0,,9414047852,,,Balaji Corporation,https://www.goodyear.co.in/store/balaji-corporation
Good Year,,"
								  baghlatyres1342@gmail.com								  ",GT Road Mallout Punjab-,0,,9501118430,,,Baghla Tyres,https://www.goodyear.co.in/store/baghla-tyres
Good Year,,,"NEAR SANGLI CYCLE STORE,HIGH SCHOOL ROAD,SANGLI",0,,9422407696 /   0233-2621820,,,BAJAJ AUTO AGENCIES,https://www.goodyear.co.in/store/bajaj-auto-agencies
Good Year,,"
								  kracts4live@gmail.com								  ",VAV ROAD DHIMA THIN RASTA,0,,8779720939,,,B K TYRES,https://www.goodyear.co.in/store/b-k-tyres
Good Year,,"
								  bdjogani_accounts@yahoo.in								  ",Shop No 8 Ishaq Manzil Lamington Road Grant Road. Mumbai Maharashtra,0,,9819933673,,,B D Jogani & Co,https://www.goodyear.co.in/store/b-d-jogani-co
Good Year,,"
								  hirakjit12automation@gmail.com								  ","R.G Baruah Road, Near Usha Court building, Ivory enclave, Ground floor, Guwahati-781003. ",0,,8822820440,,,AUTOMATIONS,https://www.goodyear.co.in/store/automations
Good Year,,"
								  atcdheeraj@gmail.com								  ","No.G-1, B.N. Complex, Bisheshwanath Road, Kaiserbagh, Lucknow, Uttar Pradesh 226001",0,,9415156066,,,AUTO TYRE CENTRE,https://www.goodyear.co.in/store/auto-tyre-centre
Good Year,,,"MURTIZAPUR ROAD, OLD R.T.O. OFFICE, NEAR RAMI HERITAGE, AKOLA, MAHARASHTRA- 444001",0,,7249754622,,,ATHARVA TYRES PRIVATE LIMITED,https://www.goodyear.co.in/store/atharva-tyres-private-limited
Good Year,,"
								  bsharma96532@gmail.com								  ","Thana Road,Jorhat, Dist- Jorhat, state- assam, PIN-785001",0,,9864496532,,,BALAJI TYERS,https://www.goodyear.co.in/store/balaji-tyers
Good Year,,"
								  asianagencies33@gmail.com								  ","B-22, LIANHMINGTHANGI, SAIRANG ROAD, BAWNGKAWN",0,,9862083135,,,ASIAN AGENCIES,https://www.goodyear.co.in/store/asian-agencies
Good Year,,"
								  ashokawheelsnskrd@gmail.com								  ","Shop No 1/8/30/5/P/4, Opposite KIMS Hospital, Minister Road",0,,04071327407,,,ASHOKA WHEELS,https://www.goodyear.co.in/store/ashoka-wheels-2
Good Year,,"
								  ashokawheelsnskrd@gmail.com								  ",Hirnyamai Co-Op society nashik Pune Road near Hotel Natraj Nashik. Nashik Maharashtra,0,,9391219111,,,Ashoka Wheels,https://www.goodyear.co.in/store/ashoka-wheels
Good Year,,,2 RAMAKRISHNAA COMPLEX NAAVLAKHA MAAIN ROAD INDORE,0,,9926877231,,,Ashoka tyres & Aligners,https://www.goodyear.co.in/store/ashoka-tyres-aligners
Good Year,,"
								  asiantyres_gmail.com								  ",Shop no 3 4 Elavia Manor Opposite Advent Atria  Below Kingston Tower Chincholi Bunder Road Malad West. Mumbai Maharashtra,0,,02071969284,,,Asian tyres,https://www.goodyear.co.in/store/asian-tyres
Good Year,,"
								  pssethi@live.com								  ",PREMISES NO.34 X1TH CROSS INDIRANAGAR IST STAGE BANGALORE,0,,9845155934,,,Ashoka Tyre Centre,https://www.goodyear.co.in/store/ashoka-tyre-centre
Good Year,,,"6/82,Chandra sekhar complex, Bellary road,Anantapur,Andhra Pradesh-515004.",0,,9866831001,,,Ashok Wheel Alignment and Tyres,https://www.goodyear.co.in/store/ashok-wheel-alignment-and-tyres
Good Year,,,"2-2-146 & 146/1, M.G. ROAD, SECUNDERABAD, TELANGANA- 500003, ",0,,9396967878,,,ASHOKA TYRES,https://www.goodyear.co.in/store/ashoka-tyres
Good Year,,"
								  arjunwheels@gmail.com								  ","Near Gandhi Nagar More, Ward No-43, Ghumtee NH31 By Pass Road Prakash Nagar, Sevoke Road",0,,9832899705,,,ARJUN WHEELS,https://www.goodyear.co.in/store/arjun-wheels
Good Year,,"
								  akash780097@gmail.com								  ","By Pass road, Machalishaher",0,,9839424848,,,ASHOK TYRE SERVICE,https://www.goodyear.co.in/store/ashok-tyre-service
Good Year,,"
								  shravansharma13@gmail.com								  ","PANJ PEER , RAJOURI ",0,,9419170298,,,ARR KAY TRADERS,https://www.goodyear.co.in/store/arr-kay-traders
Good Year,,"
								  deepsarma727@gmail.com								  ","Simlaguri, Barpeta Road",0,,9706499245,,,ANURADHA TYRE,https://www.goodyear.co.in/store/anuradha-tyre
Good Year,,,"Anchal,Kollam dt, Kerala.",0,,9495500539,,,ALEX & CO,https://www.goodyear.co.in/store/alex-co
Good Year,,"
								  da@ajmeratyres.com								  ","Gurudev Apartment Opposite NIT Garden Trimurti Nagar Nagpur, Maharashtra",0,,0712- 22224999,,,Ajmera Tyres P Ltd,https://www.goodyear.co.in/store/ajmera-tyres-p-ltd
Good Year,,"
								  ajittyres@gmail.com								  ","At Exihibition road chauraha,Patna",0,,9709700970,,,AJIT TYRES PVT LTD,https://www.goodyear.co.in/store/ajit-tyres-pvt-ltd
Good Year,,"
								  apnatradingcompany2019@gmail.com								  ","Mailani, Mehdawal Road, Khalilabad ,Santkabir Nagar,  Uttar Pradesh",0,,9919951111,,,APNA TRADERS,https://www.goodyear.co.in/store/apna-traders
Good Year,,,"SHOP NO- 101-102, BUILDING NO- 3, APNA BAZAR, JALNA ROAD, NEAR SEVEN HILLS FLYOVER, AURANGABAD, MAHARASHTRA- 431005",0,,0240-6600484,,,Ajay Traders,https://www.goodyear.co.in/store/ajay-traders
